ticker,rank,asof,variant,score,pct_rank,quintile,target_weight_new_tranche,last_adj_close,adv20_dollars,drivers
MRK,140,2026-07-31,beta_hedged,0.4890533605145637,0.29797979797979796,2,0.0,130.1999969482422,1080437636.0,vol_63d(-0.011) | vol_63d_rank(-0.004) | close_vs_sma200(+0.004)
APD,141,2026-07-31,beta_hedged,0.48871059556562013,0.29292929292929293,2,0.0,294.8900146484375,344531955.0,vol_63d(-0.011) | vol_63d_rank(-0.003) | vol_21d(+0.002)
SLB,142,2026-07-31,beta_hedged,0.4885493031619706,0.2878787878787879,2,0.0,49.59000015258789,595397578.0,vol_21d(-0.007) | vol_63d(-0.005) | vol_63d_rank(+0.004)
SHW,143,2026-07-31,beta_hedged,0.4885483024263276,0.2828282828282828,2,0.0,340.8500061035156,707063896.0,vol_21d(-0.008) | vol_63d(-0.006) | vol_63d_rank(+0.002)
MMM,144,2026-07-31,beta_hedged,0.48768853578156923,0.2777777777777778,2,0.0,176.27999877929688,630966662.0,vol_63d(-0.013) | vol_63d_rank(-0.005) | close_vs_sma50(+0.004)
CPRT,145,2026-07-31,beta_hedged,0.4875105083020344,0.2727272727272727,2,0.0,29.1200008392334,357203043.0,vol_21d(-0.009) | vol_63d(-0.007) | vol_63d_rank(+0.003)
VRSN,146,2026-07-31,beta_hedged,0.4868821301517614,0.2676767676767677,2,0.0,290.0199890136719,229667301.0,vol_21d(-0.008) | vol_63d(-0.008) | vol_63d_rank(+0.003)
RMD,147,2026-07-31,beta_hedged,0.4866338348018319,0.26262626262626265,2,0.0,210.97999572753906,287433690.0,vol_21d(-0.010) | vol_63d(-0.005) | vol_63d_rank(+0.004)
HD,148,2026-07-31,beta_hedged,0.4865702473887539,0.25757575757575757,2,0.0,331.9599914550781,1292674505.0,vol_63d(-0.011) | close_vs_sma200(-0.003) | vol_63d_rank(-0.002)
CTVA,149,2026-07-31,beta_hedged,0.4865368585654762,0.25252525252525254,2,0.0,78.70999908447266,295940865.0,vol_63d(-0.009) | vol_21d(-0.008) | vol_10d(+0.004)
ROP,150,2026-07-31,beta_hedged,0.4860614923009312,0.2474747474747475,2,0.0,391.9700012207031,336777242.0,vol_21d(-0.009) | vol_63d(-0.008) | close_vs_sma50(+0.004)
MPWR,151,2026-07-31,beta_hedged,0.4858727160569125,0.24242424242424243,2,0.0,1426.030029296875,1218669165.0,vol_63d(+0.006) | mkt_breadth(-0.006) | vol_10d(+0.005)
CTAS,152,2026-07-31,beta_hedged,0.48587049478989996,0.23737373737373738,2,0.0,204.6300048828125,522795506.0,vol_63d(-0.011) | vol_21d(-0.007) | close_vs_sma50(+0.006)
ROL,153,2026-07-31,beta_hedged,0.4855994551073915,0.23232323232323232,2,0.0,37.970001220703125,258177100.0,vol_21d(-0.009) | vol_63d(-0.009) | ret_63d(-0.006)
REGN,154,2026-07-31,beta_hedged,0.48484483633110126,0.22727272727272727,2,0.0,762.6300048828125,547830759.0,ret_5d(-0.008) | close_vs_sma50(+0.006) | vol_21d(-0.006)
GOOGL,155,2026-07-31,beta_hedged,0.48456412776140173,0.2222222222222222,2,0.0,356.1300048828125,9981461081.0,vol_21d(-0.010) | vol_63d(-0.005) | vol_63d_rank(+0.003)
ULTA,156,2026-07-31,beta_hedged,0.48448194985629783,0.21717171717171718,2,0.0,512.8300170898438,279737652.0,vol_21d(-0.009) | vol_63d(-0.006) | close_vs_sma200(-0.004)
CSX,157,2026-07-31,beta_hedged,0.4839539157177302,0.21212121212121213,2,0.0,50.400001525878906,685501745.0,vol_63d_rank(-0.014) | vol_63d(-0.012) | close_vs_sma200(+0.005)
DOV,158,2026-07-31,beta_hedged,0.48392628394510506,0.20707070707070707,2,0.0,204.6199951171875,267290815.0,vol_63d(-0.009) | vol_21d(-0.008) | vol_63d_rank(-0.003)
XYL,159,2026-07-31,beta_hedged,0.4838304721114479,0.20202020202020202,2,0.0,116.97000122070312,246999989.0,vol_63d(-0.012) | vol_63d_rank(-0.008) | close_vs_sma200(-0.002)
EW,160,2026-07-31,beta_hedged,0.4837320569781991,0.19696969696969696,1,0.0,86.06999969482422,453864132.0,vol_63d(-0.013) | vol_63d_rank(-0.011) | ret_21d_rank(+0.006)
AVB,161,2026-07-31,beta_hedged,0.4835181726678061,0.1919191919191919,1,0.0,185.61000061035156,154065266.0,vol_63d_rank(-0.011) | vol_63d(-0.003) | vol_21d(+0.002)
ADSK,162,2026-07-31,beta_hedged,0.4834894050427887,0.18686868686868688,1,0.0,234.1999969482422,488829930.0,ret_5d(-0.006) | vol_21d(-0.006) | close_vs_sma200(-0.005)
BKR,163,2026-07-31,beta_hedged,0.48293236415905777,0.18181818181818182,1,0.0,60.4900016784668,594345846.0,vol_21d(-0.008) | vol_63d(-0.007) | vol_63d_rank(+0.004)
ORLY,164,2026-07-31,beta_hedged,0.48287737727684465,0.17676767676767677,1,0.0,89.3499984741211,798967934.0,vol_21d(-0.008) | vol_63d(-0.007) | close_vs_sma200(-0.003)
CPT,165,2026-07-31,beta_hedged,0.4821823511123388,0.1717171717171717,1,0.0,110.80999755859375,108551264.0,vol_63d_rank(-0.011) | vol_63d(-0.003) | vol_21d(+0.002)
WELL,166,2026-07-31,beta_hedged,0.4819203408582399,0.16666666666666666,1,0.0,234.44000244140625,677538930.0,vol_63d(-0.014) | vol_63d_rank(-0.008) | vol_21d(+0.002)
MDT,167,2026-07-31,beta_hedged,0.48190204636267026,0.16161616161616163,1,0.0,85.38999938964844,635580099.0,vol_63d(-0.010) | close_vs_sma200(-0.003) | vol_63d_rank(-0.002)
IEX,168,2026-07-31,beta_hedged,0.4815169476499375,0.15656565656565657,1,0.0,230.4499969482422,201626958.0,vol_63d_rank(-0.014) | vol_63d(-0.013) | close_vs_sma200(+0.006)
MAA,169,2026-07-31,beta_hedged,0.48150056365382343,0.15151515151515152,1,0.0,132.33999633789062,150176900.0,vol_63d_rank(-0.011) | vol_63d(-0.003) | close_vs_sma200(-0.002)
MCK,170,2026-07-31,beta_hedged,0.4813737114171121,0.14646464646464646,1,0.0,856.1900024414062,795795057.0,vol_63d(-0.011) | vol_21d(-0.008) | ret_21d(-0.001)
STE,171,2026-07-31,beta_hedged,0.48114660760681804,0.1414141414141414,1,0.0,228.39999389648438,156977434.0,vol_21d(-0.011) | vol_63d(-0.007) | close_vs_sma200(-0.002)
XOM,172,2026-07-31,beta_hedged,0.4800005450551654,0.13636363636363635,1,0.0,155.44000244140625,2134567262.0,vol_63d(-0.011) | sharpe_mom_21(-0.004) | vol_63d_rank(-0.003)
AVY,173,2026-07-31,beta_hedged,0.479869136064703,0.13131313131313133,1,0.0,169.72999572753906,130777186.0,vol_21d(-0.010) | vol_63d(-0.007) | vol_63d_rank(-0.002)
TRMB,174,2026-07-31,beta_hedged,0.4780444054452639,0.12626262626262627,1,0.0,56.58000183105469,138657124.0,vol_21d(-0.011) | vol_63d(-0.006) | vol_63d_rank(+0.004)
JBL,175,2026-07-31,beta_hedged,0.47784828457474937,0.12121212121212122,1,0.0,315.04998779296875,351977320.0,vol_63d(+0.006) | ret_63d(-0.005) | sharpe_mom_63(-0.004)
GILD,176,2026-07-31,beta_hedged,0.4765845704974349,0.11616161616161616,1,0.0,130.2100067138672,882492347.0,vol_63d(-0.011) | vol_21d(-0.006) | vol_63d_rank(-0.003)
WY,177,2026-07-31,beta_hedged,0.47540443900381096,0.1111111111111111,1,0.0,25.030000686645508,113149941.0,vol_21d(-0.010) | vol_63d(-0.008) | vol_63d_rank(-0.003)
UNP,178,2026-07-31,beta_hedged,0.47500588390570614,0.10606060606060606,1,0.0,292.1300048828125,911826024.0,vol_63d(-0.015) | vol_63d_rank(-0.015) | close_vs_sma200(+0.006)
LH,179,2026-07-31,beta_hedged,0.47346620300479353,0.10101010101010101,1,0.0,309.20001220703125,246862913.0,vol_63d(-0.018) | vol_63d_rank(-0.017) | close_vs_sma50(+0.004)
JNJ,180,2026-07-31,beta_hedged,0.471812722148591,0.09595959595959595,1,0.0,256.3500061035156,2070272337.0,vol_63d(-0.015) | vol_63d_rank(-0.015) | mkt_dispersion(-0.003)
ITW,181,2026-07-31,beta_hedged,0.471180507770455,0.09090909090909091,1,0.0,286.95001220703125,416237974.0,vol_63d_rank(-0.016) | vol_63d(-0.014) | mkt_dispersion(-0.004)
ECL,182,2026-07-31,beta_hedged,0.47027514383335084,0.08585858585858586,1,0.0,277.6300048828125,317467346.0,vol_63d_rank(-0.016) | vol_63d(-0.014) | mkt_dispersion(-0.003)
VLTO,183,2026-07-31,beta_hedged,0.4701734376109346,0.08080808080808081,1,0.0,94.16999816894531,172527271.0,vol_63d_rank(-0.018) | vol_63d(-0.015) | amihud(+0.003)
CAH,184,2026-07-31,beta_hedged,0.47015192612228346,0.07575757575757576,1,0.0,230.02999877929688,526582002.0,vol_63d_rank(-0.015) | vol_63d(-0.014) | mkt_dispersion(-0.003)
ADM,185,2026-07-31,beta_hedged,0.4699561074583285,0.0707070707070707,1,0.0,79.2699966430664,271175890.0,vol_63d(-0.016) | vol_63d_rank(-0.015) | ret_21d_rank(-0.002)
KVUE,186,2026-07-31,beta_hedged,0.46991321119640855,0.06565656565656566,1,0.0,19.239999771118164,354157083.0,vol_63d_rank(-0.016) | vol_63d(-0.014) | mkt_dispersion(-0.003)
NSC,187,2026-07-31,beta_hedged,0.46943071085447574,0.06060606060606061,1,0.0,335.4800109863281,372058794.0,vol_63d_rank(-0.016) | vol_63d(-0.015) | mkt_dispersion(-0.003)
WM,188,2026-07-31,beta_hedged,0.46838495909349387,0.05555555555555555,1,0.0,226.5500030517578,423033681.0,vol_63d(-0.015) | vol_63d_rank(-0.015) | mkt_dispersion(-0.003)
MDLZ,189,2026-07-31,beta_hedged,0.466884457078349,0.050505050505050504,1,0.0,62.310001373291016,589178386.0,vol_63d(-0.014) | vol_63d_rank(-0.014) | mkt_dispersion(-0.003)
CL,190,2026-07-31,beta_hedged,0.4654414544639723,0.045454545454545456,1,0.0,91.30000305175781,407064070.0,vol_63d(-0.017) | vol_63d_rank(-0.016) | mkt_dispersion(-0.003)
CHD,191,2026-07-31,beta_hedged,0.4648600050932122,0.04040404040404041,1,0.0,98.80999755859375,169298735.0,vol_63d_rank(-0.017) | vol_63d(-0.015) | mkt_dispersion(-0.002)
RSG,192,2026-07-31,beta_hedged,0.46479002292841964,0.03535353535353535,1,0.0,210.5500030517578,290413120.0,vol_63d_rank(-0.015) | vol_63d(-0.014) | close_vs_sma200(-0.003)
PG,193,2026-07-31,beta_hedged,0.4619811515240748,0.030303030303030304,1,0.0,144.49000549316406,1279489424.0,vol_63d_rank(-0.015) | vol_63d(-0.015) | mkt_dispersion(-0.003)
FAST,194,2026-07-31,beta_hedged,0.46096318689061294,0.025252525252525252,1,0.0,47.709999084472656,415003469.0,vol_63d_rank(-0.017) | vol_63d(-0.015) | mkt_dispersion(-0.004)
PEP,195,2026-07-31,beta_hedged,0.46009785423225935,0.020202020202020204,1,0.0,139.55999755859375,1259838076.0,vol_63d(-0.015) | vol_63d_rank(-0.015) | close_vs_sma200(-0.003)
OTIS,196,2026-07-31,beta_hedged,0.4584853181607087,0.015151515151515152,1,0.0,71.94999694824219,286459079.0,vol_63d_rank(-0.017) | vol_63d(-0.016) | mkt_dispersion(-0.003)
TJX,197,2026-07-31,beta_hedged,0.45846769557477235,0.010101010101010102,1,0.0,157.33999633789062,767063518.0,vol_63d_rank(-0.016) | vol_63d(-0.016) | mkt_dispersion(-0.003)
PLD,198,2026-07-31,beta_hedged,0.4583635379531051,0.005050505050505051,1,0.0,144.61000061035156,632386434.0,vol_63d_rank(-0.017) | vol_63d(-0.016) | mkt_dispersion(-0.003)
